Timestamp,Close,xg_boost_buy,reg_log_buy,SVC_buy,xg_boost_sell,reg_log_sell,SVC_sell
1639753800,170.080093,True,True,True,False,False,True
1639754100,170.330001,True,True,True,False,False,True
1639754400,170.0,True,True,True,False,False,True
1639754700,170.36,True,True,True,False,False,True
1639755000,171.039993,True,True,True,False,False,True
1639755300,171.050003,True,True,True,False,False,True
1639755600,171.220001,True,True,True,False,False,True
1639755900,172.070007,True,True,True,False,False,True
1639756200,172.547103,True,True,True,False,False,True
1639756500,172.520004,True,True,True,False,False,True
1639756800,172.036895,True,True,True,False,False,True
1639757100,172.271102,True,True,True,False,False,True
1639757400,173.440002,True,True,True,False,False,True
1639757700,173.140106,True,True,True,False,False,True
1639758000,172.870407,True,True,True,False,False,True
1639758300,173.134994,True,True,True,False,False,True
1639758600,171.789993,True,True,True,False,False,True
1639758900,171.699996,True,True,True,False,False,True
1639759200,171.595001,True,True,True,False,False,True
1639759500,171.080001,True,True,True,False,False,True
1639759800,170.839996,True,True,True,False,False,True
1639760100,171.029998,True,True,True,False,False,True
1639760400,170.520996,True,True,True,False,False,True
1639760700,170.350006,True,True,True,False,False,True
1639761000,170.794998,True,True,True,False,False,True
1639761300,170.5,True,True,True,False,False,True
1639761600,170.639007,True,True,True,False,False,True
1639761900,170.745803,True,True,True,False,False,True
1639762200,171.059997,True,True,True,False,False,True
1639762500,170.645004,True,True,True,False,False,True
1639762800,170.524993,True,True,True,False,False,True
1639763100,170.580001,True,True,True,False,False,True
1639763400,170.410003,True,True,True,False,False,True
1639763700,170.809997,True,True,True,False,False,True
1639764000,171.124801,True,True,True,False,False,True
1639764300,170.550003,True,True,True,False,False,True
1639764600,171.021499,True,True,True,False,False,True
1639764900,171.390106,True,True,True,False,False,True
1639765200,171.389999,True,True,True,False,False,True
1639765500,171.899993,True,True,True,False,False,True
1639765800,171.793792,True,True,True,False,False,True
1639766100,171.5401,True,True,True,False,False,True
1639766400,171.419998,True,True,True,False,False,True
1639766700,172.020996,True,True,True,False,False,True
1639767000,172.119995,True,True,True,False,False,True
1639767300,172.451599,True,True,True,False,False,True
1639767600,172.089996,True,True,True,False,False,True
1639767900,172.399993,True,True,True,False,False,True
1639768200,172.25,True,True,True,False,False,True
1639768500,172.460006,True,True,True,False,False,True
1639768800,172.514999,True,True,True,False,False,True
1639769100,171.850006,True,True,True,False,False,True
1639769400,172.059997,True,True,True,False,False,True
1639769700,172.154998,True,True,True,False,False,True
1639770000,172.619995,True,True,True,False,False,True
1639770300,172.517501,True,True,True,False,False,True
1639770600,172.169998,True,True,True,False,False,True
1639770900,172.330001,True,True,True,False,False,True
1639771200,172.100006,True,True,True,False,False,True
1639771500,172.335205,True,True,True,False,False,True
1639771800,171.809997,True,True,True,False,False,True
1639772100,171.797805,True,True,True,False,False,True
1639772400,172.100006,True,True,True,False,False,True
1639772700,171.735,True,True,True,False,False,True
1639773000,171.210006,True,True,True,False,False,True
1639773300,171.289993,True,True,True,False,False,True
1639773600,171.600006,True,True,True,False,False,True
1639773900,170.899993,True,True,True,False,False,True
1639774200,170.970001,True,True,True,False,False,True
1639774500,170.86,True,True,True,False,False,True
1639774800,171.139999,True,True,True,False,False,True
1640010600,169.005996,True,True,True,False,False,True
1640010900,168.960098,True,True,True,False,False,True
1640011200,169.399993,True,True,True,False,False,True
1640011500,168.669998,True,True,True,False,False,True
1640011800,169.710006,True,True,True,False,False,True
1640012100,169.550003,True,True,True,False,False,True
1640012400,168.779998,True,True,True,False,False,True
1640012700,168.381896,True,True,True,False,False,True
1640013000,168.369995,True,True,True,False,False,True
1640013300,168.539993,True,True,True,False,False,True
1640013600,167.934997,True,True,True,False,False,True
1640013900,167.945007,True,True,True,False,False,True
1640014200,168.305603,True,True,True,False,False,True
1640014500,168.759994,True,True,True,False,False,True
1640014800,169.089996,True,True,True,False,False,True
1640015100,168.729995,True,True,True,False,False,True
1640015400,168.675003,True,True,True,False,False,True
1640015700,168.391006,True,True,True,False,False,True
1640016000,168.0,True,True,True,False,False,True
1640016300,168.339996,True,True,True,False,False,True
1640016600,168.274993,True,True,True,False,False,True
1640016900,168.759994,True,True,True,False,False,True
1640017200,169.0,True,True,True,False,False,True
1640017500,168.729995,True,True,True,False,False,True
1640017800,168.580001,True,True,True,False,False,True
1640018100,168.679992,True,True,True,False,False,True
1640018400,168.835006,True,True,True,False,False,True
1640018700,169.009994,True,True,True,False,False,True
1640019000,169.604995,True,True,True,False,False,True
1640019300,169.542098,True,True,True,False,False,True
1640019600,169.595001,True,True,True,False,False,True
1640019900,169.792404,True,True,True,False,False,True
1640020200,169.789001,True,True,True,False,False,True
1640020500,170.529998,True,True,True,False,False,True
1640020800,170.199996,True,True,True,False,False,True
1640021100,170.104995,True,True,True,False,False,True
1640021400,169.5,True,True,True,False,False,True
1640021700,169.434997,True,True,True,False,False,True
1640022000,169.320007,True,True,True,False,False,True
1640022300,169.059997,True,True,True,False,False,True
1640022600,169.368103,True,True,True,False,False,True
1640022900,169.024993,True,True,True,False,False,True
1640023200,168.909896,True,True,True,False,False,True
1640023500,169.350006,True,True,True,False,False,True
1640023800,169.388305,True,True,True,False,False,True
1640024100,169.36,True,True,True,False,False,True
1640024400,169.329895,True,True,True,False,False,True
1640024700,169.4216,True,True,True,False,False,True
1640025000,169.270004,True,True,True,False,False,True
1640025300,169.684997,True,True,True,False,False,True
1640025600,169.740005,True,True,True,False,False,True
1640025900,169.719696,True,True,True,False,False,True
1640026200,169.854995,True,True,True,False,False,True
1640026500,169.759994,True,True,True,False,False,True
1640026800,169.870101,True,True,True,False,False,True
1640027100,170.220001,True,True,True,False,False,True
1640027400,169.919998,True,True,True,False,False,True
1640027700,170.25,True,True,True,False,False,True
1640028000,169.811004,True,True,True,False,False,True
1640028300,169.598403,True,True,True,False,False,True
1640028600,169.630004,True,True,True,False,False,True
1640028900,169.699996,True,True,True,False,False,True
1640029200,169.690002,True,True,True,False,False,True
1640029500,169.834701,True,True,True,False,False,True
1640029800,170.052001,True,True,True,False,False,True
1640030100,169.949996,True,True,True,False,False,True
1640030400,170.145004,True,True,True,False,False,True
1640030700,169.970001,True,True,True,False,False,True
1640031000,169.550003,True,True,True,False,False,True
1640031300,169.809997,True,True,True,False,False,True
1640031600,169.619995,True,True,True,False,False,True
1640031900,169.779998,True,True,True,False,False,True
1640032200,169.309997,True,True,True,False,False,True
1640032500,169.370101,True,True,True,False,False,True
1640032800,169.399993,True,True,True,False,False,True
1640033100,169.550003,True,True,True,False,False,True
1640033400,169.5,True,True,True,False,False,True
1640033700,169.910003,True,True,True,False,False,True
1640034000,169.75,True,True,True,False,False,True
1640097000,171.309997,True,True,True,False,False,True
1640097300,171.059997,True,True,True,False,False,True
1640097600,170.908996,True,True,True,False,False,True
1640097900,170.679992,True,True,True,False,False,True
1640098200,170.130004,True,True,True,False,False,True
1640098500,170.3311,True,True,True,False,False,True
1640098800,170.5,True,True,True,False,False,True
1640099100,170.410003,True,True,True,False,False,True
1640099400,170.229995,True,True,True,False,False,True
1640099700,170.360794,True,True,True,False,False,True
1640100000,169.684997,True,True,True,False,False,True
1640100300,169.572906,True,True,True,False,False,True
1640100600,169.559997,True,True,True,False,False,True
1640100900,169.498794,True,True,True,False,False,True
1640101200,169.389999,True,True,True,False,False,True
1640101500,169.440002,True,True,True,False,False,True
1640101800,169.599899,True,True,True,False,False,True
1640102100,169.850006,True,True,True,False,False,True
1640102400,170.220001,True,True,True,False,False,True
1640102700,170.671707,True,True,True,False,False,True
1640103000,170.539901,True,True,True,False,False,True
1640103300,170.220001,True,True,True,False,False,True
1640103600,170.309997,True,True,True,False,False,True
1640103900,170.299102,True,True,True,False,False,True
1640104200,170.339904,True,True,True,False,False,True
1640104500,170.774993,True,True,True,False,False,True
1640104800,171.139999,True,True,True,False,False,True
1640105100,170.938507,True,True,True,False,False,True
1640105400,171.050003,True,True,True,False,False,True
1640105700,170.735,True,True,True,False,False,True
1640106000,170.615005,True,True,True,False,False,True
1640106300,170.779907,True,True,True,False,False,True
1640106600,170.774993,True,True,True,False,False,True
1640106900,170.964996,True,True,True,False,False,True
1640107200,171.029998,True,True,True,False,False,True
1640107500,171.485,True,True,True,False,False,True
1640107800,171.318801,True,True,True,False,False,True
1640108100,171.039993,True,True,True,False,False,True
1640108400,170.914993,True,True,True,False,False,True
1640108700,170.824996,True,True,True,False,False,True
1640109000,170.824996,True,True,True,False,False,True
1640109300,170.994995,True,True,True,False,False,True
1640109600,170.970001,True,True,True,False,False,True
1640109900,170.979995,True,True,True,False,False,True
1640110200,170.720001,True,True,True,False,False,True
1640110500,170.785003,True,True,True,False,False,True
1640110800,171.0,True,True,True,False,False,True
1640111100,170.961196,True,True,True,False,False,True
1640111400,170.865005,True,True,True,False,False,True
1640111700,171.009902,True,True,True,False,False,True
1640112000,171.219802,True,True,True,False,False,True
1640112300,171.035003,True,True,True,False,False,True
1640112600,171.009994,True,True,True,False,False,True
1640112900,171.240005,True,True,True,False,False,True
1640113200,171.669998,True,True,True,False,False,True
1640113500,171.615005,True,True,True,False,False,True
1640113800,171.630096,True,True,True,False,False,True
1640114100,171.639999,True,True,True,False,False,True
1640114400,171.664398,True,True,True,False,False,True
1640114700,172.080001,True,True,True,False,False,True
1640115000,172.309997,True,True,True,False,False,True
1640115300,172.080001,True,True,True,False,False,True
1640115600,172.130004,True,True,True,False,False,True
1640115900,172.440002,True,True,True,False,False,True
1640116200,172.679992,True,True,True,False,False,True
1640116500,172.938201,True,True,True,False,False,True
1640116800,172.960006,True,True,True,False,False,True
1640117100,172.589904,True,True,True,False,False,True
1640117400,172.689193,True,True,True,False,False,True
1640117700,172.571395,True,True,True,False,False,True
1640118000,172.414993,True,True,True,False,False,True
1640118300,172.576995,True,True,True,False,False,True
1640118600,172.726699,True,True,True,False,False,True
1640118900,172.610107,True,True,True,False,False,True
1640119200,172.414993,True,True,True,False,False,True
1640119500,172.369995,True,True,True,False,False,True
1640119800,172.929992,True,True,True,False,False,True
1640120100,172.979995,True,True,True,False,False,True
1640120400,172.990005,True,True,True,False,False,True
1640183400,172.665695,True,True,True,False,False,True
1640183700,172.589996,True,True,True,False,False,True
1640184000,173.197998,True,True,True,False,False,True
1640184300,173.580001,True,True,True,False,False,True
1640184600,173.698898,True,True,True,False,False,True
1640184900,173.720001,True,True,True,False,False,True
1640185200,172.990005,True,True,True,False,False,True
1640185500,173.619995,True,True,True,False,False,True
1640185800,173.369995,True,True,True,False,False,True
1640186100,173.759994,True,True,True,False,False,True
1640186400,173.949996,True,True,True,False,False,True
1640186700,173.625,True,True,True,False,False,True
1640187000,173.744293,True,True,True,False,False,True
1640187300,174.184997,True,True,True,False,False,True
1640187600,174.130004,True,True,True,False,False,True
1640187900,174.110107,True,True,True,False,False,True
1640188200,174.309997,True,True,True,False,False,True
1640188500,174.479995,True,True,True,False,False,True
1640188800,174.138793,True,True,True,False,False,True
1640189100,174.149993,True,True,True,False,False,True
1640189400,174.100006,True,True,True,False,False,True
1640189700,173.800003,True,True,True,False,False,True
1640190000,173.698806,True,True,True,False,False,True
1640190300,173.859603,True,True,True,False,False,True
1640190600,173.985,True,True,True,False,False,True
1640190900,173.959899,True,True,True,False,False,True
1640191200,173.893203,True,True,True,False,False,True
1640191500,173.714996,True,True,True,False,False,True
1640191800,173.809997,True,True,True,False,False,True
1640192100,174.119995,True,True,True,False,False,True
1640192400,174.259994,True,True,True,False,False,True
1640192700,174.468795,True,True,True,False,False,True
1640193000,174.433197,True,True,True,False,False,True
1640193300,174.330001,True,True,True,False,False,True
1640193600,174.140106,True,True,True,False,False,True
1640193900,174.369995,True,True,True,False,False,True
1640194200,174.388793,True,True,True,False,False,True
1640194500,174.289993,True,True,True,False,False,True
1640194800,174.329895,True,True,True,False,False,True
1640195100,174.369995,True,True,True,False,False,True
1640195400,174.404602,True,True,True,False,False,True
1640195700,174.526794,True,True,True,False,False,True
1640196000,174.520095,True,True,True,False,False,True
1640196300,174.720001,True,True,True,False,False,True
1640196600,174.650405,True,True,True,False,False,True
1640196900,174.660003,True,True,True,False,False,True
1640197200,174.419998,True,True,True,False,False,True
1640197500,174.210006,True,True,True,False,False,True
1640197800,174.425003,True,True,True,False,False,True
1640198100,173.899993,True,True,True,False,False,True
1640198400,173.875198,True,True,True,False,False,True
1640198700,173.969894,True,True,True,False,False,True
1640199000,174.070007,True,True,True,False,False,True
1640199300,174.109893,True,True,True,False,False,True
1640199600,174.11,True,True,True,False,False,True
1640199900,173.949996,True,True,True,False,False,True
1640200200,173.984802,True,True,True,False,False,True
1640200500,173.925003,True,True,True,False,False,True
1640200800,173.921997,True,True,True,False,False,True
1640201100,173.710296,True,True,True,False,False,True
1640201400,173.619995,True,True,True,False,False,True
1640201700,174.195007,True,True,True,False,False,True
1640202000,174.160003,True,True,True,False,False,True
1640202300,174.233703,True,True,True,False,False,True
1640202600,174.36,True,True,True,False,False,True
1640202900,174.520004,True,True,True,False,False,True
1640203200,174.410003,True,True,True,False,False,True
1640203500,174.550598,True,True,True,False,False,True
1640203800,174.619995,True,True,True,False,False,True
1640204100,174.759994,True,True,True,False,False,True
1640204400,174.958999,True,True,True,False,False,True
1640204700,174.925003,True,True,True,False,False,True
1640205000,174.985,True,True,True,False,False,True
1640205300,175.130004,True,True,True,False,False,True
1640205600,175.110107,True,True,True,False,False,True
1640205900,174.970001,True,True,True,False,False,True
1640206200,175.524993,True,True,True,False,False,True
1640206500,175.630004,True,True,True,False,False,True
1640206800,175.639999,True,True,True,False,False,True
1640269800,175.979995,True,True,True,False,False,True
1640270100,176.000106,True,True,True,False,False,True
1640270400,175.699996,True,True,True,False,False,True
1640270700,175.839996,True,True,True,False,False,True
1640271000,175.574996,True,True,True,False,False,True
1640271300,175.889999,True,True,True,False,False,True
1640271600,175.850006,True,True,True,False,False,True
1640271900,175.955001,True,True,True,False,False,True
1640272200,176.337203,True,True,True,False,False,True
1640272500,176.139999,True,True,True,False,False,True
1640272800,176.190002,True,True,True,False,False,True
1640273100,176.441299,True,True,True,False,False,True
1640273400,176.309997,True,True,True,False,False,True
1640273700,176.164993,True,True,True,False,False,True
1640274000,176.115005,True,True,True,False,False,True
1640274300,176.253692,True,True,True,False,False,True
1640274600,176.345001,True,True,True,False,False,True
1640274900,176.470001,True,True,True,False,False,True
1640275200,176.399993,True,True,True,False,False,True
1640275500,176.387496,True,True,True,False,False,True
1640275800,176.205001,True,True,True,False,False,True
1640276100,176.339599,True,True,True,False,False,True
1640276400,176.005004,True,True,True,False,False,True
1640276700,175.716094,True,True,True,False,False,True
1640277000,175.970001,True,True,True,False,False,True
1640277300,175.925994,True,True,True,False,False,True
1640277600,176.031204,True,True,True,False,False,True
1640277900,175.944198,True,True,True,False,False,True
1640278200,176.149993,True,True,True,False,False,True
1640278500,176.179992,True,True,True,False,False,True
1640278800,176.235,True,True,True,False,False,True
1640279100,176.061904,True,True,True,False,False,True
1640279400,176.050003,True,True,True,False,False,True
1640279700,175.978103,True,True,True,False,False,True
1640280000,175.9897,True,True,True,False,False,True
1640280300,175.982299,True,True,True,False,False,True
1640280600,175.940002,True,True,True,False,False,True
1640280900,175.882507,True,True,True,False,False,True
1640281200,176.085006,True,True,True,False,False,True
1640281500,176.164993,True,True,True,False,False,True
1640281800,176.230102,True,True,True,False,False,True
1640282100,176.255004,True,True,True,False,False,True
1640282400,176.264999,True,True,True,False,False,True
1640282700,176.190002,True,True,True,False,False,True
1640283000,176.149993,True,True,True,False,False,True
1640283300,176.070007,True,True,True,False,False,True
1640283600,176.054992,True,True,True,False,False,True
1640283900,176.190002,True,True,True,False,False,True
1640284200,176.184997,True,True,True,False,False,True
1640284500,176.11,True,True,True,False,False,True
1640284800,176.095794,True,True,True,False,False,True
1640285100,176.157592,True,True,True,False,False,True
1640285400,176.158294,True,True,True,False,False,True
1640285700,175.990005,True,True,True,False,False,True
1640286000,175.979995,True,True,True,False,False,True
1640286300,175.811996,True,True,True,False,False,True
1640286600,175.947494,True,True,True,False,False,True
1640286900,176.0,True,True,True,False,False,True
1640287200,176.134994,True,True,True,False,False,True
1640287500,176.059997,True,True,True,False,False,True
1640287800,176.087005,True,True,True,False,False,True
1640288100,176.059906,True,True,True,False,False,True
1640288400,176.214996,True,True,True,False,False,True
1640288700,176.359207,True,True,True,False,False,True
1640289000,176.570007,True,True,True,False,False,True
1640289300,176.490005,True,True,True,False,False,True
1640289600,176.190002,True,True,True,False,False,True
1640289900,176.315505,True,True,True,False,False,True
1640290200,176.264999,True,True,True,False,False,True
1640290500,176.461303,True,True,True,False,False,True
1640290800,176.339996,True,True,True,False,False,True
1640291100,176.214996,True,True,True,False,False,True
1640291400,176.095001,True,True,True,False,False,True
1640291700,176.324996,True,True,True,False,False,True
1640292000,176.589996,True,True,True,False,False,True
1640292300,176.625,True,True,True,False,False,True
1640292600,176.705001,True,True,True,False,False,True
1640292900,176.289993,True,True,True,False,False,True
1640293200,176.279998,True,True,True,False,False,True
1640615400,177.619995,True,True,True,False,False,True
1640615700,177.970993,True,True,True,False,False,True
1640616000,178.169998,True,True,True,False,False,True
1640616300,177.830001,True,True,True,False,False,True
1640616600,177.589996,True,True,True,False,False,True
1640616900,177.288894,True,True,True,False,False,True
1640617200,177.839996,True,True,True,False,False,True
1640617500,177.539993,True,True,True,False,False,True
1640617800,177.380004,True,True,True,False,False,True
1640618100,177.449996,True,True,True,False,False,True
1640618400,177.279998,True,True,True,False,False,True
1640618700,177.619995,True,True,True,False,False,True
1640619000,177.600006,True,True,True,False,False,True
1640619300,178.119995,True,True,True,False,False,True
1640619600,177.970993,True,True,True,False,False,True
1640619900,178.065002,True,True,True,False,False,True
1640620200,178.190002,True,True,True,False,False,True
1640620500,178.459899,True,True,True,False,False,True
1640620800,178.385101,True,True,True,False,False,True
1640621100,178.350006,True,True,True,False,False,True
1640621400,178.679901,True,True,True,False,False,True
1640621700,178.514999,True,True,True,False,False,True
1640622000,178.658203,True,True,True,False,False,True
1640622300,178.725006,True,True,True,False,False,True
1640622600,178.740005,True,True,True,False,False,True
1640622900,178.669998,True,True,True,False,False,True
1640623200,178.710006,True,True,True,False,False,True
1640623500,178.464996,True,True,True,False,False,True
1640623800,178.539993,True,True,True,False,False,True
1640624100,178.835998,True,True,True,False,False,True
1640624400,178.832794,True,True,True,False,False,True
1640624700,178.956893,True,True,True,False,False,True
1640625000,179.036804,True,True,True,False,False,True
1640625300,178.945007,True,True,True,False,False,True
1640625600,179.205001,True,True,True,False,False,True
1640625900,179.322204,True,True,True,False,False,True
1640626200,179.244995,True,True,True,False,False,True
1640626500,179.279998,True,True,True,False,False,True
1640626800,179.089996,True,True,True,False,False,True
1640627100,179.151199,True,True,True,False,False,True
1640627400,179.259994,True,True,True,False,False,True
1640627700,179.25,True,True,True,False,False,True
1640628000,179.179992,True,True,True,False,False,True
1640628300,179.393203,True,True,True,False,False,True
1640628600,179.479995,True,True,True,False,False,True
1640628900,179.499893,True,True,True,False,False,True
1640629200,179.559997,True,True,True,False,False,True
1640629500,179.600097,True,True,True,False,False,True
1640629800,179.740005,True,True,True,False,False,True
1640630100,179.951904,True,True,True,False,False,True
1640630400,179.729995,True,True,True,False,False,True
1640630700,179.779998,True,True,True,False,False,True
1640631000,179.729995,True,True,True,False,False,True
1640631300,179.895004,True,True,True,False,False,True
1640631600,179.962707,True,True,True,False,False,True
1640631900,179.830001,True,True,True,False,False,True
1640632200,179.919998,True,True,True,False,False,True
1640632500,179.966705,True,True,True,False,False,True
1640632800,180.096801,True,True,True,False,False,True
1640633100,180.125,True,True,True,False,False,True
1640633400,180.039993,True,True,True,False,False,True
1640633700,179.770004,True,True,True,False,False,True
1640634000,179.664993,True,True,True,False,False,True
1640634300,179.714996,True,True,True,False,False,True
1640634600,179.742095,True,True,True,False,False,True
1640634900,179.910003,True,True,True,False,False,True
1640635200,179.919998,True,True,True,False,False,True
1640635500,179.809997,True,True,True,False,False,True
1640635800,179.779403,True,True,True,False,False,True
1640636100,179.640106,True,True,True,False,False,True
1640636400,179.705001,True,True,True,False,False,True
1640636700,179.910003,True,True,True,False,False,True
1640637000,179.914993,True,True,True,False,False,True
1640637300,179.9001,True,True,True,False,False,True
1640637600,180.104904,True,True,True,False,False,True
1640637900,180.1875,True,True,True,False,False,True
1640638200,180.114105,True,True,True,False,False,True
1640638500,180.330001,True,True,True,False,False,True
1640638800,180.330001,True,True,True,False,False,True
1640701800,179.795196,True,True,True,False,False,True
1640702100,179.104995,True,True,True,False,False,True
1640702400,179.589996,True,True,True,False,False,True
1640702700,179.669998,True,True,True,False,False,True
1640703000,179.558395,True,True,True,False,False,True
1640703300,179.979995,True,True,True,False,False,True
1640703600,179.914993,True,True,True,False,False,True
1640703900,179.119995,True,True,True,False,False,True
1640704200,178.879898,True,True,True,False,False,True
1640704500,178.550003,True,True,True,False,False,True
1640704800,178.990005,True,True,True,False,False,True
1640705100,179.209793,True,True,True,False,False,True
1640705400,179.399993,True,True,True,False,False,True
1640705700,179.528793,True,True,True,False,False,True
1640706000,179.514999,True,True,True,False,False,True
1640706300,179.720001,True,True,True,False,False,True
1640706600,179.835006,True,True,True,False,False,True
1640706900,179.899993,True,True,True,False,False,True
1640707200,180.703994,True,True,True,False,False,True
1640707500,180.840103,True,True,True,False,False,True
1640707800,180.630004,True,True,True,False,False,True
1640708100,180.299804,True,True,True,False,False,True
1640708400,180.158401,True,True,True,False,False,True
1640708700,179.979995,True,True,True,False,False,True
1640709000,180.020004,True,True,True,False,False,True
1640709300,180.065002,True,True,True,False,False,True
1640709600,179.888397,True,True,True,False,False,True
1640709900,180.101104,True,True,True,False,False,True
1640710200,180.5,True,True,True,False,False,True
1640710500,180.520004,True,True,True,False,False,True
1640710800,180.455001,True,True,True,False,False,True
1640711100,180.330001,True,True,True,False,False,True
1640711400,180.179702,True,True,True,False,False,True
1640711700,180.092895,True,True,True,False,False,True
1640712000,180.210006,True,True,True,False,False,True
1640712300,179.759994,True,True,True,False,False,True
1640712600,179.460006,True,True,True,False,False,True
1640712900,179.511901,True,True,True,False,False,True
1640713200,179.455001,True,True,True,False,False,True
1640713500,179.350006,True,True,True,False,False,True
1640713800,179.435806,True,True,True,False,False,True
1640714100,179.490005,True,True,True,False,False,True
1640714400,179.628601,True,True,True,False,False,True
1640714700,179.534896,True,True,True,False,False,True
1640715000,179.580001,True,True,True,False,False,True
1640715300,179.661102,True,True,True,False,False,True
1640715600,179.750106,True,True,True,False,False,True
1640715900,179.947692,True,True,True,False,False,True
1640716200,179.589996,True,True,True,False,False,True
1640716500,179.550003,True,True,True,False,False,True
1640716800,179.469894,True,True,True,False,False,True
1640717100,179.594299,True,True,True,False,False,True
1640717400,179.600006,True,True,True,False,False,True
1640717700,179.755599,True,True,True,False,False,True
1640718000,179.080001,True,True,True,False,False,True
1640718300,179.120193,True,True,True,False,False,True
1640718600,179.225006,True,True,True,False,False,True
1640718900,179.210006,True,True,True,False,False,True
1640719200,179.308395,True,True,True,False,False,True
1640719500,179.389999,True,True,True,False,False,True
1640719800,179.479995,True,True,True,False,False,True
1640720100,179.514999,True,True,True,False,False,True
1640720400,179.369995,True,True,True,False,False,True
1640720700,179.391403,True,True,True,False,False,True
1640721000,179.554992,True,True,True,False,False,True
1640721300,179.5,True,True,True,False,False,True
1640721600,179.434997,True,True,True,False,False,True
1640721900,179.520004,True,True,True,False,False,True
1640722200,179.466003,True,True,True,False,False,True
1640722500,179.475006,True,True,True,False,False,True
1640722800,179.530105,True,True,True,False,False,True
1640723100,179.304992,True,True,True,False,False,True
1640723400,179.339996,True,True,True,False,False,True
1640723700,179.570007,True,True,True,False,False,True
1640724000,179.695007,True,True,True,False,False,True
1640724300,179.535003,True,True,True,False,False,True
1640724600,179.259994,True,True,True,False,False,True
1640724900,179.389999,True,True,True,False,False,True
1640725200,179.289993,True,True,True,False,False,True
1640788200,180.0,True,True,True,False,False,True
1640788500,179.970001,True,True,True,False,False,True
1640788800,179.800003,True,True,True,False,False,True
1640789100,180.199996,True,True,True,False,False,True
1640789400,180.474304,True,True,True,False,False,True
1640789700,180.320007,True,True,True,False,False,True
1640790000,180.130004,True,True,True,False,False,True
1640790300,179.901092,True,True,True,False,False,True
1640790600,178.870101,True,True,True,False,False,True
1640790900,178.475006,True,True,True,False,False,True
1640791200,178.820007,True,True,True,False,False,True
1640791500,179.192199,True,True,True,False,False,True
1640791800,179.0,True,True,True,False,False,True
1640792100,179.095397,True,True,True,False,False,True
1640792400,179.419998,True,True,True,False,False,True
1640792700,179.595001,True,True,True,False,False,True
1640793000,179.889892,True,True,True,False,False,True
1640793300,179.824996,True,True,True,False,False,True
1640793600,179.839996,True,True,True,False,False,True
1640793900,179.774993,True,True,True,False,False,True
1640794200,179.619995,True,True,True,False,False,True
1640794500,179.740005,True,True,True,False,False,True
1640794800,179.617706,True,True,True,False,False,True
1640795100,179.270004,True,True,True,False,False,True
1640795400,179.399993,True,True,True,False,False,True
1640795700,179.339202,True,True,True,False,False,True
1640796000,179.309997,True,True,True,False,False,True
1640796300,179.259994,True,True,True,False,False,True
1640796600,179.0,True,True,True,False,False,True
1640796900,179.074996,True,True,True,False,False,True
1640797200,179.020004,True,True,True,False,False,True
1640797500,178.910003,True,True,True,False,False,True
1640797800,178.829895,True,True,True,False,False,True
1640798100,179.039993,True,True,True,False,False,True
1640798400,178.994995,True,True,True,False,False,True
1640798700,178.873504,True,True,True,False,False,True
1640799000,178.901,True,True,True,False,False,True
1640799300,179.139999,True,True,True,False,False,True
1640799600,179.124206,True,True,True,False,False,True
1640799900,179.089996,True,True,True,False,False,True
1640800200,179.270004,True,True,True,False,False,True
1640800500,179.324996,True,True,True,False,False,True
1640800800,179.350006,True,True,True,False,False,True
1640801100,179.399993,True,True,True,False,False,True
1640801400,179.263504,True,True,True,False,False,True
1640801700,179.149902,True,True,True,False,False,True
1640802000,179.075393,True,True,True,False,False,True
1640802300,179.097793,True,True,True,False,False,True
1640802600,179.185302,True,True,True,False,False,True
1640802900,179.145004,True,True,True,False,False,True
1640803200,179.270004,True,True,True,False,False,True
1640803500,179.220001,True,True,True,False,False,True
1640803800,179.190002,True,True,True,False,False,True
1640804100,179.130004,True,True,True,False,False,True
1640804400,179.044998,True,True,True,False,False,True
1640804700,179.039993,True,True,True,False,False,True
1640805000,179.354995,True,True,True,False,False,True
1640805300,179.339996,True,True,True,False,False,True
1640805600,179.295806,True,True,True,False,False,True
1640805900,179.417404,True,True,True,False,False,True
1640806200,179.554992,True,True,True,False,False,True
1640806500,179.524993,True,True,True,False,False,True
1640806800,179.404998,True,True,True,False,False,True
1640807100,179.440002,True,True,True,False,False,True
1640807400,179.550003,True,True,True,False,False,True
1640807700,179.570007,True,True,True,False,False,True
1640808000,179.490005,True,True,True,False,False,True
1640808300,179.502197,True,True,True,False,False,True
1640808600,179.439605,True,True,True,False,False,True
1640808900,179.604995,True,True,True,False,False,True
1640809200,179.5,True,True,True,False,False,True
1640809500,179.471405,True,True,True,False,False,True
1640809800,179.720001,True,True,True,False,False,True
1640810100,179.651901,True,True,True,False,False,True
1640810400,179.628906,True,True,True,False,False,True
1640810700,179.660003,True,True,True,False,False,True
1640811000,179.639999,True,True,True,False,False,True
1640811300,179.380004,True,True,True,False,False,True
1640811600,179.380004,True,True,True,False,False,True
1640874600,179.604995,True,True,True,False,False,True
1640874900,179.36,True,True,True,False,False,True
1640875200,179.354995,True,True,True,False,False,True
1640875500,179.075607,True,True,True,False,False,True
1640875800,179.449996,True,True,True,False,False,True
1640876100,179.528503,True,True,True,False,False,True
1640876400,179.639999,True,True,True,False,False,True
1640876700,180.094497,True,True,True,False,False,True
1640877000,180.220001,True,True,True,False,False,True
1640877300,180.304992,True,True,True,False,False,True
1640877600,180.449996,True,True,True,False,False,True
